wID	word	lemma	PoS	
1087	espero	esperar	vip-1s
1088	poner	poner	vr
1089	distintos	distinto	jmp    
1090	Nos	nosotros	po
1091	perder	perder	vr
1092	pequeña	pequeño	j
1093	términos	término	nmp    
1094	características	característica	nfp    
1095	pueblos	pueblo	nmp    
1096	deja	dejar	vip-3s
1097	decisiones	decisión	nfp    
1098	pequeño	pequeño	jms    
1099	poco	poco	pi-3ms
1100	Lo	lo	po
1101	esté	estar	vsp-1/3s
1102	correo	correo	nms    
1103	feliz	feliz	jms    
1104	error	error	nms    
1105	voluntad	voluntad	nfs    
1106	vive	vivir	vip-3s
1107	comer	comer	vr
1108	marca	marca	nfs    
1109	seguro	seguro	jms    
1110	expresión	expresión	nfs    
1111	personal	personal	nms    
1112	cumplir	cumplir	vr
1113	situación	situación	nfs    
1114	marzo	marzo	nms    
1115	diciembre	diciembre	nms    
1116	fuente	fuente	nfs    
1117	domingo	domingo	nms    
1118	produce	producir	vip-3s
1119	equipos	equipo	nmp    
1120	Chile	chile	o
1121	octubre	octubre	nms    
1122	tienen	tener	vip-3p
1123	quería	querer	vii-1/3s
1124	el	el	r
1125	popular	popular	jms    
1126	tratar	tratar	vr
1127	distintas	distinto	jfp    
1128	un	un	li-ms
1129	normal	normal	jms    
1130	fuera	ser	vsi-1/3s
1131	aparece	aparecer	vip-3s
1132	defensa	defensa	nms    
1133	prueba	prueba	nfs    
1134	50	50	m$
1135	fuerzas	fuerza	nfp    
1136	alma	alma	nfs    
1137	lejos	lejos	r
1138	busca	buscar	vip-3s
1139	importa	importar	vip-3s
1140	diseño	diseño	nms    
1141	animales	animal	nmp    
1142	protección	protección	nfs    
1143	Facebook	facebook	o
1144	pasó	pasar	vis-3s
1145	temporada	temporada	nfs    
1146	lunes	lunes	nmp    
1147	cultural	cultural	jms    
1148	sigue	seguir	vip-3s
1149	NO	no	r
1150	mitad	mitad	nfs    
1151	ocurre	ocurrir	vip-3s
1152	función	función	nfs    
1153	empezar	empezar	vr
1154	especie	especie	nfs    
1155	apenas	apenas	r
1156	alrededor	alrededor	r
1157	evento	evento	nms    
1158	Aquí	aquí	r
1159	sueño	sueño	nms    
1160	solo	solo	j
1161	personaje	personaje	nms    
1162	fundamental	fundamental	jms    
1163	preguntas	pregunta	nfp    
1164	decía	decir	vii-1/3s
1165	presenta	presentar	vip-3s
1166	Le	le	po
1167	cualquiera	cualquiera	pi-3cs
1168	cree	creer	vip-3s
1169	según	según	cs
1170	enero	enero	nms    
1171	sola	sol	n
1172	no	no	i
1173	pago	pago	nms    
1174	cuestión	cuestión	nfs    
1175	tales	tal	dxcp-dem-
1176	aquella	aquel	dd-
1177	de	de	r
1178	requiere	requerir	vip-3s
1179	será	ser	vif-3s
1180	muestra	mostrar	vip-3s
1181	cuyo	cuyo	pr-3ms
1182	tipos	tipo	nmp    
1183	personajes	personaje	nmp    
1184	dando	dar	vpp
1185	100	100	m$
1186	encuentro	encuentro	nms    
1187	largo	largo	jms    
1188	diez	diez	mc
1189	novela	novela	nfs    
1190	hechos	hecho	n
1191	políticas	política	nfp    
1192	de	de	e
1193	material	material	nms    
1194	menos	menos	r
1195	El	el	o
1196	cielo	cielo	nms    
1197	dentro	dentro	e
1198	elecciones	elección	nfp    
1199	Perú	perú	o
1200	Qué	qué	pq-3cn"
1201	cierto	cierto	j
1202	jugadores	jugador	nmp    
1203	imposible	imposible	jms    
1204	clases	clase	nfp    
1205	búsqueda	búsqueda	nfs    
1206	espíritu	espíritu	nms    
1207	juegos	juego	nmp    
1208	democracia	democracia	nfs    
1209	puerta	puerta	nfs    
1210	ven	ver	vip-3p
1211	actualmente	actualmente	r
1212	|	|	n
1213	Sólo	sólo	r
1214	hablando	hablar	vpp
1215	inversión	inversión	nfs    
1216	creer	creer	vr
1217	lectura	lectura	nfs    
1218	escuchar	escuchar	vr
1219	sentir	sentir	vr
1220	tengan	tener	vsp-3p
1221	propiedad	propiedad	nfs    
1222	lenguaje	lenguaje	nms    
1223	sectores	sector	nmp    
1224	planeta	planeta	nms    
1225	quizás	quizás	r
1226	debido	debido	e_21
1227	precisamente	precisamente	r
1228	sol	sol	nms    
1229	alguno	alguno	pi-3ms
1230	pruebas	prueba	nfp    
1231	actitud	actitud	nfs    
1232	final	final	jms    
1233	A	a	r
1234	objetivos	objetivo	nmp    
1235	estuvo	estar	vis-3s
1236	sexual	sexual	jms    
1237	condición	condición	nfs    
1238	cerca	cerca	e
1239	Más	más	r
1240	curso	curso	nms    
1241	Uno	uno	pi-0ms
1242	sacar	sacar	vr
1243	marco	marco	nms    
1244	sale	salir	vip-3s
1245	propuesta	propuesta	nfs    
1246	euros	euro	nmp    
1247	juicio	juicio	nms    
1248	territorio	territorio	nms    
1249	desarrollar	desarrollar	vr
1250	punto	punto	nms    
1251	referencia	referencia	nfs    
1252	tenemos	tener	vip-1p
1253	podrían	poder	vc-3p
1254	políticos	político	jmp    
1255	duda	duda	r
1256	dejó	dejar	vis-3s
1257	conoce	conocer	v
1258	medio	medio	nms    
1259	trabajando	trabajar	vpp
1260	asunto	asunto	nms    
1261	creo	crear	vip-1s
1262	hago	hacer	vip-1s
1263	foto	foto	nms    
1264	Al	al	r
1265	igual	igual	nms    
1266	beneficios	beneficio	nmp    
1267	generación	generación	nfs    
1268	entrevista	entrevista	nfs    
1269	comida	comida	nfs    
1270	Bueno	bueno	jms    
1271	venta	venta	nfs    
1272	principales	principal	jmp    
1273	posibilidades	posibilidad	nfp    
1274	hija	hija	n
1275	comunidades	comunidad	nfp    
1276	estructura	estructura	nfs    
1277	dónde	dónde	r
1278	disco	disco	nms    
1279	compromiso	compromiso	nms    
1280	mensajes	mensaje	nmp    
1281	jamás	jamás	r
1282	considera	considerar	vip-3s
1283	Estas	este	dd-
1284	cuya	cuyo	pr-3fs
1285	inicio	inicio	nms    
1286	mismas	mismo	dxfp-
1287	páginas	página	nfp    
1288	etapa	etapa	nfs    
1289	joven	joven	jms    
1290	tarea	tarea	nfs    
1291	lo	lo	r
1292	tanto	tanto	r
1293	tal	tal	r
1294	factores	factor	nmp    
1295	desde	desde	e
1296	hace	hace	e_22
1297	frente	frente	nms    
1298	2010	2010	m$
1299	trabajos	trabajo	nmp    
1300	"»	$"»	y
1301	artículos	artículo	nmp    
1302	Así	así	cS_21
1303	mar	mar	nfs    
1304	memoria	memoria	nfs    
1305	quedó	quedar	vis-3s
1306	vista	vista	nms    
1307	vista	vista	nms    
1308	normas	norma	nfp    
1309	participar	participar	vr
1310	materia	materia	nfs    
1311	zonas	zona	nmp    
1312	destino	destino	nms    
1313	hubo	haber	v
1314	funciones	función	nfp    
1315	régimen	régimen	nms    
1316	médico	médico	nms    
1317	las	la	ld-fp
1318	de	de	e
1319	fines	fin	nmp    
1320	personales	personal	jmp    
1321	experiencias	experiencia	nfp    
1322	sirve	servir	vip-3s
1323	interior	interior	nms    
1324	blanco	blanco	jms    
1325	profesional	profesional	jms    
1326	local	local	jms    
1327	explica	explicar	vip-3s
1328	tambien	también	r
1329	industria	industria	nfs    
1330	boca	boca	nfs    
1331	Ley	ley	nfs    
1332	ciudades	ciudad	nfp    
1333	febrero	febrero	nms    
1334	iba	ir	vii-1/3s
1335	tendrá	tener	vif-3s
1336	noticia	noticia	nfs    
1337	fútbol	fútbol	nms    
1338	grado	grado	nms    
1339	iglesia	iglesia	nfs    
1340	internacionales	internacional	jmp    
1341	humanidad	humanidad	nfs    
1342	oficial	oficial	jms    
1343	cual	cual	r
1344	compañeros	compañero	nmp    
1345	video	video	nms    
1346	ver	ver	vr
1347	contexto	contexto	nms    
1348	pequeños	pequeño	jmp    
1349	consecuencias	consecuencia	nfp    
1350	aspecto	aspecto	nms    
1351	los	el	ld-mp
1352	falta	falta	n
1353	competencia	competencia	nfs    
1354	puede	poder	vip-3s
1355	hacía	hacer	vii-1/3s
1356	Fue	ser	vis-3s
1357	estrategia	estrategia	nfs    
1358	enfermedades	enfermedad	nfp    
1359	noviembre	noviembre	nms    
1360	duda	duda	nfs    
1361	deseo	deseo	nms    
1362	autoridad	autoridad	nfs    
1363	25	25	m$
1364	áreas	área	nfp    
1365	Brasil	brasil	o
1366	administración	administración	nfs    
1367	laboral	laboral	jms    
1368	identidad	identidad	nfs    
1369	señaló	señalar	vis-3s
1370	teléfono	teléfono	nms    
1371	parte	parte	r
1372	dudas	duda	nfp    
1373	sábado	sábado	nms    
1374	opiniones	opinión	nfp    
1375	pantalla	pantalla	nfs    
1376	unidad	unidad	nfs    
1377	gustaría	gustar	vc-1/3s
1378	bajo	bajo	jms    
1379	tiempo	tiempo	r
1380	jefe	jefe	nms    
1381	fue	ir	vis-3s
1382	diciendo	decir	vpp
1383	Después	después	e
1384	informe	informe	nms    
1385	confianza	confianza	nfs    
1386	mismo	mismo	r
1387	canción	canción	nfs    
1388	sabes	saber	vip-2s
1389	conflicto	conflicto	nms    
1390	2012	2012	m$
1391	precios	precio	nmp    
1392	podrán	poder	vif-3p
1393	pudo	poder	vis-3s
1394	vemos	ver	vip-1p
1395	serán	ser	vif-3p
1396	de	de	e
1397	vidas	vida	nfp    
1398	Muchas	mucho	dxfp-ind-
1399	finalmente	finalmente	r
1400	jueves	jueves	nms    
1401	naturales	natural	jmp    
1402	buscando	buscar	vpp
1403	generar	generar	vr
1404	Hola	hola	i
1405	siete	siete	mc
1406	velocidad	velocidad	nfs    
1407	completamente	completamente	r
1408	documento	documento	nms    
1409	haber	haber	v
1410	reunión	reunión	nfs    
1411	espera	esperar	vip-3s
1412	género	género	nms    
1413	acuerdo	acuerdo	nms    
1414	pacientes	paciente	nmp    
1415	cliente	cliente	nms    
1416	contenidos	contenido	nmp    
1417	mismos	mismo	px-mp
1418	actualidad	actualidad	nfs    
1419	opciones	opción	nfp    
1420	militar	militar	jms    
1421	autores	autor	nmp    
1422	representa	representar	vip-3s
1423	presentación	presentación	nfs    
1424	detalles	detalle	nmp    
1425	La	la	o
1426	aumento	aumento	nms    
1427	entorno	entorno	nms    
1428	explicó	explicar	vis-3s
1429	líder	líder	nms    
1430	salida	salida	nfs    
1431	hacemos	hacer	vip-1p
1432	alcanzar	alcanzar	vr
1433	período	periodo	nms    
1434	errores	error	nmp    
1435	esperanza	esperanza	nfs    
1436	carne	carne	nfs    
1437	ambiente	ambiente	nms    
1438	contrario	contrario	nms    
1439	respecto	respecto	e_21
1440	pérdida	pérdida	nfs    
1441	institución	institución	nfs    
1442	fondo	fondo	nms    
1443	Ese	ese	dd-
1444	policía	policía	nms    
1445	disfrutar	disfrutar	vr
1446	verdadera	verdadero	jfs    
1447	películas	película	nfp    
1448	obstante	obstante	r
1449	debate	debate	nms    
1450	deberá	deber	vif-3s
1451	con	con	e
1452	construir	construir	vr
1453	banda	banda	nfs    
1454	teniendo	tener	vpp
1455	detrás	detrás	r
1456	miércoles	miércoles	nmp    
1457	aquellas	aquel	dd-
1458	total	total	nms    
1459	metros	metro	nmp    
1460	tenían	tener	vii-3p
1461	Madrid	madrid	o
1462	profesor	profesor	nms    
1463	públicos	público	jmp    
1464	ayuda	ayudar	vip-3s
1465	herramientas	herramienta	nfp    
1466	tantos	tanto	dxmp-ind-
1467	otra	otra	r
1468	gusto	gusto	nms    
1469	través	través	e
1470	depende	depender	vip-3s
1471	pasando	pasar	vpp
1472	fuego	fuego	nms    
1473	diversos	diverso	j
1474	legal	legal	jms    
1475	parece	parecer	vip-3s
1476	término	término	nms    
1477	vuelta	vuelta	nfs    
1478	calles	calle	nfp    
1479	viven	vivir	vip-3p
1480	llevó	llevar	vis-3s
1481	contrato	contrato	nms    
1482	de	de	e
1483	carta	carta	nfs    
1484	En	en	e
1485	demanda	demanda	nfs    
1486	teoría	teoría	nfs    
1487	similar	similar	jms    
1488	Twitter	twitter	o
1489	original	original	jms    
1490	habría	haber	v
1491	sexo	sexo	nms    
1492	recordar	recordar	vr
1493	pesos	peso	nmp    
1494	primero	primero	r
1495	lo	lo	e
1496	espacios	espacio	nmp    
1497	oportunidades	oportunidad	nfp    
1498	otro	otro	r
1499	actos	acto	nmp    
1500	dije	decir	vis-1s
1501	11	11	m$
1502	+	$+	y
1503	Sobre	sobre	e
1504	aquello	aquel	pd-3cs
1505	refiere	referir	vip-3s
1506	reforma	reforma	nfs    
1507	sucede	suceder	vip-3s
1508	40	40	m$
1509	ministro	ministro	nms    
1510	media	medio	jfs    
1511	implica	implicar	vip-3s
1512	estado	estar	vps-ms
1513	primeras	primero	mc
1514	las	la	ld-fp
1515	oposición	oposición	nfs    
1516	fuentes	fuente	nfp    
1517	incluye	incluir	vip-3s
1518	ataque	ataque	nms    
1519	pocas	poco	dxfp-ind-
1520	Esa	ese	dd-
1521	suelo	suelo	nms    
1522	mala	malo	jfs    
1523	motivo	motivo	nms    
1524	documentos	documento	nmp    
1525	intención	intención	nfs    
1526	discurso	discurso	nms    
1527	Sí	sí	r
1528	hermano	hermano	nms    
1529	pobreza	pobreza	nfs    
1530	terminar	terminar	vr
1531	funciona	funcionar	vip-3s
1532	realiza	realizar	vip-3s
1533	martes	martes	nmp    
1534	18	18	m$
1535	cuál	cuál	pq-3cs
1536	14	14	m$
1537	tengo	tener	vip-1s
1538	ocasión	ocasión	nfs    
1539	grandes	grande	nmp    
1540	colores	color	nmp    
1541	cerebro	cerebro	nms    
1542	profesionales	profesional	nmp    
1543	establecer	establecer	vr
1544	enorme	enorme	jms    
1545	gobiernos	gobierno	nmp    
1546	siente	sentir	vip-3s
1547	Sin	sin	e
1548	daño	daño	nms    
1549	comercial	comercial	jms    
1550	víctimas	víctima	nfp    
1551	edición	edición	nfs    
1552	hará	hacer	vif-3s
1553	presión	presión	nfs    
1554	inglés	inglés	j
1555	impacto	impacto	nms    
1556	tarde	tarde	nfs    
1557	diario	diario	nms    
1558	elección	elección	nfs    
1559	aprendizaje	aprendizaje	nms    
1560	24	24	m$
1561	cáncer	cáncer	nms    
1562	tamaño	tamaño	nms    
1563	pronto	pronto	r
1564	diversas	diverso	j
1565	bienes	bienes	nmp    
1566	presentar	presentar	vr
1567	largo	largo	e
1568	20	20	m$
1569	sea	sea	r
1570	principio	principio	r
1571	"«	$"«	y
1572	Siempre	siempre	r
1573	pedir	pedir	vr
1574	para	parar	vip-3s
1575	sitios	sitio	nmp    
1576	Algunos	alguno	dxmp-ind-
1577	tarde	tarde	r
1578	principalmente	principalmente	r
1579	piensa	pensar	vip-3s
1580	frase	frase	nfs    
1581	selección	selección	nfs    
1582	empleo	empleo	nms    
1583	&gt	&gt	n
1584	bien	bien	cS_22
1585	podido	poder	vps-ms
1586	elegir	elegir	vr
1587	Hay	haber	v
1588	tantas	tanto	dxfp-ind-
1589	hayan	haber	v
1590	pensando	pensar	vpp
1591	alumnos	alumno	nmp    
1592	izquierda	izquierda	nfs    
1593	convertir	convertir	vr
1594	periodista	periodista	nms    
1595	frecuencia	frecuencia	nfs    
1596	mesa	mesa	nfs    
1597	negocios	negocio	nmp    
1598	misma	mismo	dxfs-
1599	quiera	querer	vsp-1/3s
1600	propósito	propósito	nms    
1601	centros	centro	nmp    
1602	Artículo	artículo	nms    
1603	bebé	bebé	nms    
1604	Tierra	tierra	o
1605	medio	medio	jms    
1606	excelente	excelente	jms    
1607	noticias	noticias	nfp    
1608	aplicaciones	aplicación	nfp    
1609	comportamiento	comportamiento	nms    
1610	distancia	distancia	nfs    
1611	etc.	etc.	n
1612	haya	haber	v
1613	armas	arma	nfp    
1614	esposa	esposa	nfs    
1615	Universidad	universidad	o
1616	desde	desde	cS_21
1617	aseguró	asegurar	vis-3s
1618	culpa	culpa	nfs    
1619	utiliza	utilizar	vip-3s
1620	situaciones	situación	nfp    
1621	verano	verano	nms    
1622	posibles	posible	jmp    
1623	sea	ser	vsp-1/3s
1624	iniciativa	iniciativa	nfs    
1625	continuación	continuación	r
1626	tanta	tanto	dxfs-ind-
1627	historias	historia	nfp    
1628	dicha	dicho	jfs    
1629	oro	oro	nms    
1630	fuera	fuera	r
1631	pie	pie	nms    
1632	electrónico	electrónico	jms    
1633	comunicación	comunicación	nfs    
1634	Cada	cada	dxcs-ind-
1635	propios	propio	j
1636	menores	menor	j
1637	revista	revista	nfs    
1638	Sus	su	dp-
1639	indica	indicar	vip-3s
1640	canciones	canción	nfp    
1641	necesitan	necesitar	vip-3p
1642	anteriores	anterior	jmp    
1643	medios	medios	n
1644	literatura	literatura	nfs    
1645	física	físico	jfs    
1646	sensación	sensación	nfs    
1647	afirmó	afirmar	vis-3s
1648	provincia	provincia	nfs    
1649	hermanos	hermano	nmp    
1650	junto	junto	e
1651	llegado	llegar	vps-ms
1652	dieron	dar	vis-3p
1653	consiste	consistir	vip-3s
1654	labor	labor	nfs    
1655	supone	suponer	vip-3s
1656	periodo	periodo	nms    
1657	corrupción	corrupción	nfs    
1658	jugador	jugador	nms    
1659	costo	costo	nms    
1660	2009	2009	m$
1661	respuestas	respuesta	nfp    
1662	debes	deber	vip-2s
1663	estará	estar	vif-3s
1664	movimientos	movimiento	nmp    
1665	cierta	cierto	j
1666	norte	norte	nms    
1667	matrimonio	matrimonio	nms    
1668	publicidad	publicidad	nfs    
1669	radio	radio	nms    
1670	al	al	r
1671	central	central	jms    
1672	incluyendo	incluir	vpp
1673	escenario	escenario	nms    
1674	intervención	intervención	nfs    
1675	en	en	e
1676	método	método	nms    
1677	espiritual	espiritual	jms    
1678	español	español	j
1679	ámbito	ámbito	n
1680	planes	plan	nmp    
1681	puso	poner	vis-3s
1682	organismo	organismo	nms    
1683	reconocimiento	reconocimiento	nms    
1684	familiar	familiar	jms    
1685	volver	volver	vr
1686	ropa	ropa	nfs    
1687	disposición	disposición	nfs    
1688	clara	claro	jfs    
1689	civil	civil	jms    
1690	resolver	resolver	vr
1691	ha	haber	v
1692	estudiar	estudiar	vr
1693	respecto	respecto	r
1694	Presidente	presidente	o
1695	mal	mal	r
1696	peligro	peligro	nms    
1697	incluso	incluso	e
1698	ocasiones	ocasión	nfp    
1699	transporte	transporte	nms    
1700	hice	hacer	vis-1s
1701	visita	visita	nfs    
1702	circunstancias	circunstancia	nfp    
1703	nacionales	nacional	jmp    
1704	mí	yo	pp-1cs
1705	16	16	m$
1706	cuentas	cuenta	nfp    
1707	Como	como	cs
1708	llevan	llevar	vip-3p
1709	habitantes	habitante	nmp    
1710	quedan	quedar	vip-3p
1711	ambas	ambos	dxfp-ind-
1712	reconocer	reconocer	vr
1713	fiesta	fiesta	nfs    
1714	felicidad	felicidad	nfs    
1715	12	12	m$
1716	públicas	público	jfp    
1717	club	club	nms    
1718	nombres	nombre	nmp    
1719	ciertos	cierto	j
1720	misión	misión	nfs    
1721	funcionarios	funcionario	nmp    
1722	suele	soler	v
1723	tanto	tanto	r
1724	República	república	o
1725	sin	sin	cS_21
1726	EN	en	e
1727	11	11	m$
1728	del	del	o
1729	ocho	ocho	mc
1730	mantiene	mantener	vip-3s
1731	leyendo	leer	vpp
1732	altura	altura	nfs    
1733	leche	leche	nfs    
1734	Bolivia	bolivia	o
1735	sentimientos	sentimiento	nmp    
1736	estén	estar	vsp-3p
1737	revolución	revolución	nfs    
1738	grave	grave	jms    
1739	He	haber	v
1740	inteligencia	inteligencia	nfs    
1741	15	15	m$
1742	recuerda	recordar	vip-3s
1743	hagan	hacer	vsp-3p
1744	creen	creer	vip-3p
1745	ido	ir	vps-ms
1746	volver	volver	vr
1747	pasos	paso	nmp    
1748	vale	valer	vip-3s
1749	deuda	deuda	nfs    
1750	actuar	actuar	vr
1751	figura	figura	nms    
1752	serán	ser	vif-3p
1753	a	a	e
1754	pequeñas	pequeño	j
1755	arriba	arriba	r
1756	últimas	último	jfp    
1757	necesaria	necesario	jfs    
1758	a	a	e
1759	diálogo	diálogo	nms    
1760	Mientras	mientras	r
1761	publicación	publicación	nfs    
1762	América	américa	o
1763	beneficio	beneficio	nms    
1764	Una	uno	mc
1765	propio	propio	jms    
1766	nuevamente	nuevamente	r
1767	de	de	cS_31
1768	pienso	pensar	vip-1s
1769	13	13	m$
1770	vivo	vivo	jms    
1771	hogar	hogar	nms    
1772	religión	religión	nfs    
1773	económicos	económico	jmp    
1774	alegría	alegría	nfs    
1775	contra	contra	e
1776	herramienta	herramienta	nfs    
1777	evolución	evolución	nfs    
1778	universo	universo	nms    
1779	Nacional	nacional	o
1780	tercer	tercero	mc
1781	universidad	universidad	nfs    
1782	dejar	dejar	vr
1783	No	no	i
1784	entidad	entidad	nfs    
1785	trabaja	trabajar	vip-3s
1786	objetos	objeto	nmp    
1787	ingresos	ingresos	nmp    
1788	década	década	nfs    
1789	abrir	abrir	vr
1790	Otro	otro	dxms-ind-
1791	últimos	último	n
1792	vas	ir	vip-2s
1793	explicar	explicar	vr
1794	isla	isla	nfs    
1795	toma	tomar	vip-3s
1796	nota	nota	nms    
1797	cámara	cámara	nms    
1798	completo	completo	jms    
1799	viendo	ver	vpp
1800	puesto	poner	vps-ms
1801	crédito	crédito	nms    
1802	paciente	paciente	nms    
1803	empieza	empezar	vip-3s
1804	capaces	capaz	j
1805	probablemente	probablemente	r
1806	reciente	reciente	jms    
1807	cierto	cierto	r
1808	afirma	afirmar	vip-3s
1809	llamar	llamar	vr
1810	acceder	acceder	vr
1811	13	13	m$
1812	ciertas	cierto	j
1813	pide	pedir	vip-3s
1814	encanta	encantar	vip-3s
1815	estás	estar	vip-2s
